,Model,Scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex
1755,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1600,C4,C4: limit warming to 2°C (>50%),C4,,C4,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,35.8430067,21.251662,7.9458992,False,39170.35007802995,Low,51.00422340468538,32.65874005617605,15.75157173435527,8.043037996524493,24.77320245535712,41.11863061616025,8.633674527430143,27.86884788399858,46.86178108845403,-0.3643474003514856,8.377503111359399,27.05375955019925,45.67614397501308,79.68855875225859,9.77745832362591,14.1646304972442,27.71184060009911,-4.798120644863704,-9.917355003264976,-14.20105203128785,75.66048616959573,86.8559874224172,88.04136175429052,-0.5563375702367753,7.758767502219599,24.06210892954385,40.1040133407275,70.78563093695809,2052.0,39.2628459,55.75444077961883,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,,inf,0.0,1552.814462895868,1552.814462895868,1.998178284564204,1.816198456782136,2.161982767611597,1.988307510517108,2093,1.988307510517108,2.16038836920701,0.9216666666666666,0.4966666666666666,0.0266666666666666,C4,C4: limit warming to 2°C (>50%),1.913882447705514,1.759710007552274,2.074280096912174,1.908319249707299,2095,0.924005364327224,0.4063477872150201,0.0107286544479213,,,"167, 198, 130",A7C682
1756,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1600f,C4,C4: limit warming to 2°C (>50%),C4,,C4,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,35.8430067,21.251662,7.9458992,False,39170.35007802995,Low,51.00422340468538,32.65874005617605,15.75157173435527,8.043037996524493,24.77320245535712,41.11863061616025,8.633674527430143,27.86884788399858,46.86178108845403,-0.3643474003514856,8.377503111359399,27.05375955019925,45.67614397501308,79.68855875225859,9.77745832362591,14.1646304972442,27.71184060009911,-4.798120644863704,-9.917355003264976,-14.20105203128785,75.66048616959573,86.8559874224172,88.04136175429052,-0.5563375702367753,7.758767502219599,24.06210892954385,40.1040133407275,70.78563093695809,2052.0,39.2628459,55.75444077961883,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,,inf,0.0,1552.814462895868,1552.814462895868,1.998178284564204,1.816198456782136,2.161982767611597,1.988307510517108,2093,1.988307510517108,2.16038836920701,0.9216666666666666,0.4966666666666666,0.0266666666666666,C4,C4: limit warming to 2°C (>50%),1.913882447705514,1.759710007552274,2.074280096912174,1.908319249707299,2095,0.924005364327224,0.4063477872150201,0.0107286544479213,,,"167, 198, 130",A7C682
1757,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1800,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,36.7793682,25.0497678,7.270501400000001,False,39170.554675141,Low,51.33425549508815,38.79521263490236,15.27251455969816,6.803901360700637,17.76792143474946,29.5682302473267,6.208838343906566,21.07796428829473,37.12479519474278,-0.3643474003514856,5.983960088072986,20.32336001769615,35.96736201495423,81.41502197413708,7.064298786700427,11.05677288179768,20.98359499403411,-5.721165840037978,-11.58758619809723,-16.79649474595258,75.66048616959573,86.8559874224172,88.04136175429052,-0.3845380633496553,6.557981876414044,17.08895844993537,28.54308842993371,71.45984270164777,2060.0,39.2628459,55.27543277023646,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,,inf,0.0,1758.658176965884,1758.658176965884,2.153687785547522,1.959677278743194,2.329386379868742,2.137861620928613,2094,2.137861620928613,2.321544832656517,0.9683333333333334,0.63,0.075,C5,C5: limit warming to 2.5°C (>50%),2.045085100865139,1.881586482009961,2.215413677747609,2.039181553481475,2095,0.965578900312919,0.5431381314260171,0.0245864997764863,,,"140, 167, 208",8CA7D0
1758,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1800f,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,36.66968170000001,24.6685373,10.0979441,False,39222.93212317331,Low,51.19234571809815,38.31498060618236,17.99803026259816,7.061535126822097,18.34852308176763,30.44007987457262,6.493014777992917,21.83438189757036,38.10339449404642,-0.3643474003514856,6.264342565165106,21.0739877211501,36.94186983435838,74.18746536450814,7.339304371404573,11.23179310839027,21.78529051436138,-5.708348713741463,-11.54599819134211,-16.54084146129112,75.66048616959573,86.8559874224172,88.04136175429052,-0.3845380633496553,6.811957109919052,17.66389848199756,29.41069237560078,66.45373374003069,2059.0,39.2628459,55.27543277023646,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,,inf,0.0,1757.337264228356,1757.337264228356,2.140071397897325,1.947085007589332,2.315063619970973,2.129395227849036,2094,2.129395227849036,2.311237816140382,0.965,0.6133333333333333,0.0733333333333333,C5,C5: limit warming to 2.5°C (>50%),2.035181328783999,1.872551845935365,2.206385871308612,2.03098998031711,2095,0.9615556548949484,0.5355386678587394,0.0232454179704962,,,"140, 167, 208",8CA7D0
1759,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_2000,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,37.402931,27.4967481,8.890024299999999,False,39201.84560474927,Low,52.63972493041899,41.11417768935677,17.88003361897376,4.433853191260948,13.9667825251507,25.3582053064429,4.59862904704475,16.72459274095599,30.85224337596248,-0.3643474003514856,4.389998365468069,16.00374621347028,29.71234979458393,77.27517028400719,5.734832628699509,7.119849230209045,14.19954541002647,-6.344012190815588,-12.63983205631996,-18.44168738399076,-19.84929658458399,-28.17148050589327,7.284493085503052,-0.3845380633496553,4.238161225405865,13.36620412629752,24.41420610869747,66.67650792891476,2069.0,39.2628459,55.27543277023646,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,,inf,0.0,1957.595343565848,1957.595343565848,2.288701270886495,2.089290319620997,2.497058412062801,2.281055074346808,2100,2.281055074346808,2.494098106653481,0.9833333333333332,0.7366666666666667,0.1166666666666666,C5,C5: limit warming to 2.5°C (>50%),2.163866165583708,1.984564022772067,2.350757506046255,2.161678321855009,2100,0.9812248547161376,0.6548949485918641,0.0509611086276262,,,"140, 167, 208",8CA7D0
1760,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_2000f,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,37.2852668,27.0459936,12.1835329,False,39251.64353710776,Low,53.30332955778648,41.49786596206533,21.20111735288673,3.171200771353765,12.73362197949595,24.61655650793911,4.901607191378959,17.37171676952884,32.00840377181505,-0.3643474003514856,4.690773573548043,16.64586941436582,30.86457603273015,68.85624817789349,6.321195111028445,7.529632164586911,14.49021816528879,-6.154695466475401,-12.43815171659837,-18.15587984510528,-19.84929658458399,-28.17148050589327,7.284493085503052,-0.3696388618723645,2.954265482445404,12.10716366419886,23.64829115439604,60.55262326082672,2068.0,39.2628459,55.23426563615434,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,,inf,0.0,1957.627372178885,1957.627372178885,2.283863246252444,2.087634749094956,2.49315992642424,2.283523858370119,2100,2.283523858370119,2.491821637963153,0.9816666666666668,0.7316666666666667,0.1166666666666666,C5,C5: limit warming to 2.5°C (>50%),2.162984350442402,1.982376753197815,2.348792311483998,2.162782127779382,2100,0.9816718819848008,0.6535538667858739,0.0505140813589629,,,"140, 167, 208",8CA7D0
1761,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,22.0464457,3.4162877,-16.3641876,False,38759.19681697717,Low,32.96943073245605,12.93294628350256,-7.656444611138622,40.03749138882625,60.5578079691686,76.47845638629867,44.42531934576316,71.42635501944193,92.60808206147544,-0.3643474003514856,43.64450450654202,70.21718594133321,91.26722789235338,141.8304117178354,33.16257947383257,40.49830733557646,46.14145579420249,7.38380294752528,5.267572092805671,1.249871800867847,75.66048616959573,86.8559874224172,88.04136175429052,-0.3398906796130078,39.32753667317581,59.48241986533268,75.26869274926236,113.5993816610005,2032.0,39.2628459,55.15221895107629,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,2056.0,2078.0,-426173.6705918952,566.8786873741767,141.0806517697279,1.602156463453648,1.482838589788957,1.721326925355192,1.307775248025662,2049,1.576266050431966,1.69555819984717,0.6416666666666667,0.115,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.53423824035319,1.425618521726813,1.65138333203505,1.294536410492859,2049,0.5552078676799285,0.0581135449262405,0.0004470272686633,,,"151, 206, 228",97CEE4
1762,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_2500,C6,C6: limit warming to 3°C (>50%),C6,,C6,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,38.5158093,31.0661121,21.9690568,False,39341.54293561953,Low,53.65411654899613,45.49310000070739,32.67473905015594,2.029368748520078,8.082853290398912,16.93111337345475,1.746905574750526,10.61677493480092,21.69779566994327,-0.3643474003514856,1.545240127616718,9.921835373007513,20.58828147292648,43.84232731501375,4.823897066761877,3.609808814293781,9.133793313502911,-6.819333190377892,-14.05392127180121,-20.52047490820375,-19.84929658458399,-28.17148050589327,7.284493085503052,-0.2402753459573751,1.840978962377501,7.499078681271307,16.00770360589839,39.14852046040784,inf,39.2628459,54.87966197023373,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,,inf,0.0,2459.319735393802,2459.319735393802,2.555820572391612,2.334240627865604,2.780098520630742,2.555820572391612,2100,2.555820572391612,2.780098520630742,0.9966666666666668,0.8783333333333333,0.2066666666666666,C5,C5: limit warming to 2.5°C (>50%),2.401115525066256,2.205803955089804,2.607058079555062,2.401115525066256,2100,0.9964237818506928,0.8430934286991506,0.1247206079570854,,,"250, 193, 130",FAC182
1763,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_2500f,C6,C6: limit warming to 3°C (>50%),C6,,C6,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,38.5161896,31.0638595,21.9779071,False,39341.50011812506,Low,53.65467399520612,45.48943674397739,32.68235770015593,2.028350870291999,8.081586630632524,16.93780235833341,1.745955032353336,10.61488992184002,21.70346711549031,-0.3643474003514856,1.544267998357082,9.919963711046128,20.59403960695298,43.81970402922191,4.824469313816863,3.609428807598333,9.14360767590271,-6.826882715060526,-14.0509599170642,-20.50828321050098,-19.84929658458399,-28.17148050589327,7.284493085503052,-0.2402753459573751,1.839916048255135,7.49783550496736,16.01447616722876,39.13444503777242,inf,39.2628459,54.87966197023373,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,,inf,0.0,2459.338395202136,2459.338395202136,2.555508670940482,2.333953771000777,2.779786606420806,2.555508670940482,2100,2.555508670940482,2.779786606420806,0.9966666666666668,0.8783333333333333,0.2066666666666666,C5,C5: limit warming to 2.5°C (>50%),2.400933709253638,2.205615427346879,2.606885753921344,2.400933709253638,2100,0.9964237818506928,0.8430934286991506,0.1247206079570854,,,"250, 193, 130",FAC182
1764,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_3000,C6,C6: limit warming to 3°C (>50%),C6,,C6,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,40.0108155,36.5303117,32.3554405,False,39427.30387140108,Low,54.47611119989797,51.0202892245872,42.98989130149874,0.6291471445831167,3.598832109043645,6.93297407787871,-2.062919440719038,2.808412483085333,7.722271489757963,-0.3643474003514856,-2.276319878620099,2.134359916964332,6.620602504467865,17.29247852017263,2.070625736268794,1.396595533290812,2.409035456059363,-7.293491286837801,-15.08110205257175,-22.82094220658578,-19.84929658458399,-28.17148050589327,7.284493085503052,-0.2656394164229015,0.4647002818354299,3.063735906879248,6.055689216669066,20.17318080223014,inf,40.08143800000001,54.94904365638892,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2030.0,2020.0,,inf,0.0,2961.377528916856,2961.377528916856,2.755710586075924,2.5155836740049,2.982437298209002,2.755710586075924,2100,2.755710586075924,2.982437298209002,1,0.945,0.3183333333333333,C6,C6: limit warming to 3°C (>50%),2.573352849862451,2.36975176028684,2.797232719752254,2.573352849862451,2100,0.9982118909253463,0.9338399642378185,0.208314707197139,,,"250, 193, 130",FAC182
1765,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_3000f,C6,C6: limit warming to 3°C (>50%),C6,,C6,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,40.0030093,36.5057525,32.3354751,False,39427.4635223385,Low,54.46752825492797,50.9941843165572,42.90160369509874,0.6448034486564838,3.650065427249156,6.980592509472243,-2.042403104073023,2.879120091540883,7.785647727671149,-0.3643474003514856,-2.256365538818247,2.20421467670675,6.683381144787329,17.34351441162814,2.074304467336463,1.398984146805108,2.416092063735217,-7.291722146338983,-15.08819270128567,-22.81417310472518,-19.84929658458399,-28.17148050589327,7.284493085503052,-0.2656394164229015,0.4799122627935225,3.114189900968878,6.10277003584422,20.33612467761539,inf,40.0602644,54.94904365638892,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2030.0,2020.0,,inf,0.0,2960.137148792198,2960.137148792198,2.754665532008206,2.514564730864608,2.98111215453367,2.754665532008206,2100,2.754665532008206,2.98111215453367,1,0.945,0.3183333333333333,C6,C6: limit warming to 3°C (>50%),2.572339058669935,2.368746929473649,2.79611080554003,2.572339058669935,2100,0.9982118909253463,0.9329459097004916,0.208314707197139,,,"250, 193, 130",FAC182
1766,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,22.7329636,4.352802700000001,-15.6563149,False,38774.27875277628,Low,33.24604102541981,12.95784999782359,-8.1768211326558,39.47363541818596,60.56175450707278,76.40947526458677,42.64751425436341,69.54293041798118,90.2070563008185,-0.3643474003514856,41.88961589791572,68.34686803876176,88.87329248978389,140.0209356100929,32.82280097247746,40.26232317769865,46.01711350032737,7.228103143265506,5.253592986125856,1.363692287077155,75.66048616959573,86.8559874224172,88.04136175429052,-0.3147017896020229,38.79219613733665,59.51513921979874,75.22839899947394,114.5717240509071,2033.0,39.2628459,55.08314569893268,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,2058.0,2081.0,-350665.9815400364,592.5467733447432,242.1646868124385,1.596262754297044,1.479494616771267,1.71402496889346,1.312724696139732,2049,1.562766151687622,1.686914641610402,0.635,0.11,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.528789615014405,1.421511495973017,1.645915368538985,1.301997822887997,2049,0.5476084041126509,0.0567724631202503,0.0004470272686633,,,"151, 206, 228",97CEE4
1767,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,14.4587495,-0.2075477,0.0556116,False,38973.06449209377,Low,23.95631417610521,8.094710109536702,7.319503845795817,56.07773682169741,80.09115536171971,85.15890277738289,64.12399052921123,95.71538548411232,101.9116246677582,-0.3643474003514856,63.04030121788349,94.26079552597515,100.5305369233294,99.85784469225423,38.1250514348383,43.29960812113202,46.69638634036183,7.278603693572773,2.603377755753241,-0.394680831223323,75.66048616959573,86.8559874224172,88.04136175429052,-0.1378549091225132,55.10541273798645,78.78864737075325,83.91029446476213,85.9281590511589,2028.0,39.2628459,54.60093780785449,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,2044.0,inf,-23891.69373892897,365.2905656340674,341.4627380490942,1.503576703408447,1.401480107947548,1.612534544531388,1.34913941935833,2038,1.472418325376298,1.585945635424416,0.5066666666666667,0.0533333333333333,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.454429225919007,1.357864040597901,1.556407678194987,1.335345211510887,2038,0.4224407688869021,0.0290567724631202,0,,,"151, 206, 228",97CEE4
1768,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,23.6391882,5.389431,-14.5999912,False,38778.88163343132,Low,34.69063300982904,14.72729542088429,-6.469295647581101,36.86145237140276,57.71310341307977,73.19564497112336,40.29752684749523,67.2187877414499,87.55027365182093,-0.3643474003514856,39.5731093255497,66.04297332898116,86.223445785059,137.320743192456,32.42072929170956,39.92791728569791,45.81841997615075,7.071308698559324,5.305833815180941,1.575922414997033,75.66048616959573,86.8559874224172,88.04136175429052,-0.3215350864260301,36.19919027307956,56.67334586482787,72.01078150082982,111.4232765793968,2034.0,39.2628459,55.10237426945037,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,2060.0,2086.0,-283391.3873070061,625.7939076255226,342.6029604952944,1.617239276159768,1.496275307688046,1.739390802526174,1.392192393503243,2049,1.590601464670514,1.71671132563602,0.6683333333333333,0.1233333333333333,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.548408828986372,1.43904680872341,1.669770248959157,1.371153738547419,2049,0.5806884219937416,0.0670540902995082,0.0004470272686633,,,"151, 206, 228",97CEE4
1769,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,18.6019547,0.5485786,0.0763775,False,38947.00608869871,Low,28.50585835786082,8.839431026740677,7.316246725769894,47.75672696411615,70.83836575301325,83.7997929122338,53.3708008431165,83.2267932011845,99.9771306373927,-0.3643474003514856,52.44937036425063,81.89202711590026,98.59771415126079,99.80476254922799,35.48173328847929,41.88215600374805,46.65926479883312,7.611625498349661,3.86379707121703,-0.02109855464321852,75.66048616959573,86.8559874224172,88.04136175429052,-0.1479545653255745,46.92837845363057,69.65295964969498,82.55799469733476,85.93972082738607,2030.0,39.2628459,54.62757344634569,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,2051.0,inf,-17963.31280751648,459.1250941202331,441.2371137182665,1.541426670448037,1.43027350709981,1.658438130156936,1.394676011816245,2048,1.516389818295556,1.62852432504537,0.5633333333333334,0.0783333333333333,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.488084636078937,1.384328154277079,1.594025353871016,1.377487834188724,2038,0.478766204738489,0.0420205632543585,0.0004470272686633,,,"151, 206, 228",97CEE4
1770,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,,C2,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,24.2980834,6.2200847,-12.910458,False,38794.94303881834,Low,35.42608414932703,15.58018125616629,-4.769148605281102,35.52289747139434,56.59529348839707,71.64335352353142,38.59008511365367,65.73650159786051,85.42073353578581,-0.3643474003514856,37.8888303274951,64.57245131699494,84.10011481897162,133.0019299953406,32.00533242951874,39.67374709310903,45.69123881711867,6.617597705494472,5.326876447425579,1.75161900863641,75.66048616959573,86.8559874224172,88.04136175429052,-0.3215350864260301,34.87949280902862,55.56719685300852,70.467621589897,108.2925668156423,2034.0,39.2628459,55.10237426945037,9019.6777,Medium,2100.0,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,2063.0,2092.0,-209568.3973025355,652.7018262582964,443.2230917298496,1.625975732218565,1.50427045512842,1.750833337633488,1.446079713412598,2049,1.585390679828319,1.71465933956495,0.6816666666666666,0.1316666666666666,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.559029761229128,1.447023619726067,1.679854210098313,1.418285852366964,2049,0.5945462673223066,0.0751005811354492,0.0004470272686633,,,"119, 134, 99",778663
